id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
1401422548939852005,Smuk lejlighed I Frederiksstaden,687600756,Philip Oschätzchen,Indre By,55.68157,12.59246,Entire home/apt,1903.0,1,0,No reviews,0.0,1,359,0
1401431967422415867,Lejlighed i hjertet af kbh,690545497,Thomas Thorgils,Indre By,55.68456,12.58612,Entire home/apt,2000.0,3,5,2025-08-21,1.52,1,83,5
1401543659990530670,Nyhavn Luxury Apartment in City Centre,690582403,Sebastian Reipuert,Indre By,55.68097098866472,12.589343771765218,Entire home/apt,2847.0,1,20,2025-09-17,5.26,4,291,20
1401888366419660400,Moderne minimalistisk lejlighed,525024045,Allan,Frederiksberg,55.6719585,12.5123756,Entire home/apt,630.0,10,5,2025-08-29,1.05,1,329,5
1401919529060181937,Hyggelig central lejlighed,37393279,Emil,Frederiksberg,55.68203,12.52463,Entire home/apt,990.0,3,5,2025-07-13,1.32,1,96,5
1401967486431974462,Copenhagen Østerbro Apartment,280712955,Emil,Østerbro,55.7143678,12.5703444,Entire home/apt,1620.0,3,5,2025-08-03,1.01,1,363,5
1401969932921513087,Bright 1 bedroom - in Frederiksberg,679927080,Lukas,Frederiksberg,55.6861736,12.5405482,Entire home/apt,1560.0,3,0,No reviews,0.0,58,0,0
1402070584786635801,Moderne lejlighed med have,156804799,Aron,Vesterbro-Kongens Enghave,55.667253140864965,12.535142601703296,Entire home/apt,2414.0,4,1,2025-08-08,0.57,1,364,1
1402129794124620714,Top Location - Steps From Tivoli & Nyhavn,6829846,Oliver,Indre By,55.6795982,12.5677735,Entire home/apt,2565.0,2,14,2025-08-28,3.28,8,67,14
1402133378764500509,Prime Location - Near Nyhavn & Tivoli Gardens,6829846,Oliver,Indre By,55.67955889131,12.567780684192169,Entire home/apt,2328.0,2,9,2025-09-07,2.25,8,67,9
1402136376723802794,Stay Central - Steps from Tivoli & Nyhavn,6829846,Oliver,Indre By,55.6795982,12.5677735,Entire home/apt,2565.0,2,13,2025-09-11,3.48,8,55,13
1402139014794313162,Central Designer Loft – Walk To Nyhavn & Tivoli,6829846,Oliver,Indre By,55.6795982,12.5677735,Entire home/apt,1926.0,2,17,2025-09-04,3.98,8,75,17
1402141452962336004,Mini City Suite - Prime location,5806452,Claus,Amager Vest,55.66378614994149,12.59805301957397,Entire home/apt,1307.0,3,4,2025-09-15,1.25,1,115,4
1402141758914791328,Best Location - 5 Min To Tivoli And Main Station,6829846,Oliver,Vesterbro-Kongens Enghave,55.67398439999999,12.5503016,Entire home/apt,1638.0,2,0,No reviews,0.0,8,75,0
1402159281745411336,Central & stylish 4ppl apartment in Ø with balcony,254370482,Kristian,Østerbro,55.70481538362511,12.591191018671609,Entire home/apt,1093.0,2,8,2025-09-01,1.61,1,4,8
1402197307053590334,Rummelig & Lys Lejlighed m Altan,118228531,Jakob,Vesterbro-Kongens Enghave,55.65882737829155,12.562776692211628,Entire home/apt,1080.0,5,4,2025-08-21,1.01,2,58,4
1402200080184419039,Stort lyst værelse med egen altan,561321687,Ida,Nørrebro,55.7002586,12.5518004,Private room,665.0,1,10,2025-09-16,2.11,1,260,10
1402226638505201608,Lejlighed i København,110039120,Mads,Vanløse,55.69163,12.51477,Entire home/apt,719.0,1,3,2025-06-01,0.6,1,334,3
1402301539990966657,Lejlighed i København,255542439,Laura,Vesterbro-Kongens Enghave,55.6680078,12.5447367,Entire home/apt,720.0,2,2,2025-08-14,0.44,1,34,2
1402344297069030013,Fin lejlighed Amager,690786896,Philip,Amager Øst,55.65268039999999,12.6195497,Entire home/apt,774.0,1,1,2025-06-22,0.3,1,77,1
1402402063007042278,Penthouse m. altan • rolig oase nær metro & city,268965151,Laurits,Valby,55.6773161374801,12.491705589306036,Entire home/apt,1350.0,2,4,2025-08-06,1.52,1,3,4
1402652396458036308,Central flat with large balcony,37261345,Joachim,Amager Øst,55.66574,12.61077,Entire home/apt,1575.0,3,3,2025-08-10,1.48,1,20,3
1402743962297248277,Ático con terraza enorme,88886561,Carla,Nørrebro,55.70349,12.54568,Entire home/apt,1800.0,2,5,2025-09-14,1.24,1,181,5
1402779992891280130,Hyggeligt hjem på Amager,163002307,Mathilde,Amager Øst,55.6532,12.62142,Entire home/apt,765.0,4,9,2025-09-14,1.84,1,26,9
1402891029486528969,All apartment for you,581486524,Anastasiia,Vesterbro-Kongens Enghave,55.64763,12.52722,Entire home/apt,703.0,1,5,2025-06-01,0.97,3,335,5
1402903234203025387,Lejlighed ved søerne,52453903,Mads,Frederiksberg,55.677141708988486,12.554246249823285,Entire home/apt,1566.0,2,7,2025-08-24,1.47,1,329,7
1402926434011489161,Whole house in Copenhagen.,291718213,Eva,Bispebjerg,55.71199853743526,12.5175322839922,Entire home/apt,994.0,3,3,2025-09-14,1.29,1,247,3
1402950501880146532,kombineret soveværelse & stue,30092634,Christian,Bispebjerg,55.72098068043602,12.558735077580248,Private room,1420.0,3,4,2025-06-01,0.86,1,89,4
1403047553549743409,"Stort, lyst, charmerende + altan",187336433,Vibeke,Amager Øst,55.65906433245785,12.609060968456443,Private room,523.0,3,14,2025-09-16,2.84,1,236,14
1403439738527641469,Central og charmerende lejlighed i København,363647746,Aimée Jacqueline,Nørrebro,55.68577403356472,12.554341518383607,Entire home/apt,1235.0,1,15,2025-09-14,3.0,1,247,15
1403491760283979837,City plus Beach,691032195,Dagmar Elizabeth,Amager Øst,55.66732829999999,12.6155193,Entire home/apt,770.0,1,7,2025-09-14,2.66,1,352,7
1403499479288494877,Villalejlighed med have og gårdhave,17279879,Mads Peter,Valby,55.66768,12.4961,Entire home/apt,990.0,4,2,2025-09-16,1.09,1,160,2
1403530114224161761,Lovely house with terrasse,36526,Mette,Vanløse,55.69601866344399,12.485377408797223,Entire home/apt,1541.0,3,0,No reviews,0.0,1,14,0
1403549766137561143,Autentisk Københavnerlejlighed,156906560,Anna,Amager Vest,55.66141,12.60344,Entire home/apt,958.0,2,4,2025-09-21,2.0,1,245,4
1403644793349224420,Big time luxury  apt in Vestebro,679927080,Lukas,Indre By,55.6723999,12.5758945,Entire home/apt,2786.0,1,2,2025-06-28,0.6,58,0,2
1403648292636275719,Best location in Copenhagen,552663087,Jonas,Amager Vest,55.6660051,12.5766003,Entire home/apt,852.0,2,10,2025-08-31,2.24,1,19,10
1403653698230829118,"Spacious, 2 beds, 500m from S-train",409657300,Hreinn Gauti,Valby,55.65928314530652,12.512471826048198,Entire home/apt,702.0,4,5,2025-09-22,1.23,1,54,5
1403655042016656066,Room in a bright flat in Fuglekvarteret,38783117,Denis,Bispebjerg,55.70201303915484,12.53199199777357,Private room,470.0,1,1,2025-09-07,1.0,2,64,1
1403655361411677732,NYT OG LYST! 7 min fra s-tog og metro.,592460366,Laila,Vesterbro-Kongens Enghave,55.66680563414858,12.536097094416618,Entire home/apt,3584.0,4,12,2025-09-21,2.42,1,213,12
1403738464070060575,Fin nørrebro lejlighed,30070394,Marie,Nørrebro,55.69688,12.54257,Entire home/apt,990.0,1,1,2025-06-30,0.33,1,86,1
1403878978058516560,Charmy Copenhagener apartment,690313288,Monir,Vesterbro-Kongens Enghave,55.65074,12.53476,Entire home/apt,902.0,2,0,No reviews,0.0,1,153,0
1404128570995863315,Charming 1929 Townhouse Stay,60108155,Jens,Brønshøj-Husum,55.70298631784056,12.483454133521136,Entire home/apt,1380.0,3,2,2025-09-17,1.25,1,272,2
1404147185598241168,A Calm Oasis in Iconic Copenhagen K – Near Nyhavn,330772159,Julie,Indre By,55.68711812827912,12.587858900097965,Entire home/apt,1270.0,14,5,2025-07-24,1.12,1,100,5
1404182810753729624,Historical in Copenhagen center,576303968,Henrik Michael,Indre By,55.6798482,12.5764201,Entire home/apt,1415.0,3,12,2025-09-12,2.47,7,213,12
1404190702232950312,Hyggelig lejlighed på Nørrebro,669326510,Anne Marie,Nørrebro,55.698758033593634,12.552721902521442,Entire home/apt,990.0,2,4,2025-08-17,0.81,1,39,4
1404264340246950543,Penthouse apartment with balcony in Vesterbro,11702754,Maria,Vesterbro-Kongens Enghave,55.66632269999999,12.5491322,Entire home/apt,1438.0,4,10,2025-09-04,2.11,1,83,10
1404287809500793075,5 værelses lejlighed i Nordvest,139856923,Niels Helmer,Bispebjerg,55.70158104930782,12.534173615276814,Entire home/apt,2250.0,1,2,2025-09-13,2.0,1,365,2
1404304067834498640,Hyggelig lejlighed centralt på Islands Brygge,101333323,Filippa,Amager Vest,55.66459,12.57891,Entire home/apt,1080.0,4,2,2025-07-12,0.62,1,8,2
1404335814576298683,Small and comfy living,277951553,Marlene,Amager Øst,55.667496,12.6153964,Entire home/apt,1050.0,5,1,2025-08-31,1.0,1,247,1
1424505805435890423,Centralt historisk byhus i Valby,479200465,Tilde,Valby,55.65623296384376,12.519653929347712,Entire home/apt,2096.0,3,4,2025-08-31,1.06,1,334,4
1404432587978320799,Bright apartment with balcony,80027989,Maria,Vesterbro-Kongens Enghave,55.66544336182117,12.534073948289995,Entire home/apt,1347.0,3,6,2025-09-19,1.73,1,4,6
1404478480882358917,Rolig Oase i København,131780955,Thomas,Vanløse,55.6809474,12.4885567,Private room,463.0,3,9,2025-08-30,1.96,2,74,9
1404483499402656672,"Lejlighed nær storbyen og rolige, grønne oaser",13560693,Camilla,Frederiksberg,55.67580558787596,12.51351636464331,Entire home/apt,1119.0,3,2,2025-07-25,0.74,1,27,2
1404491612971476125,Central and cozy apartment,686817389,Johan,Indre By,55.69824045288792,12.590991519391537,Entire home/apt,1200.0,1,13,2025-09-14,2.71,1,360,13
1404513731137219216,Bright family friendly place with park view,42395328,Kirstin,Amager Vest,55.63436126306891,12.578508518636228,Entire home/apt,1799.0,1,6,2025-08-21,1.24,1,27,6
1404854666844569702,Rummelig Nørrebrogade-oase,9401310,Vita,Nørrebro,55.68929,12.5568,Entire home/apt,1530.0,3,4,2025-08-04,1.17,1,280,4
1405044014095693958,En lille perle midt i byen.,186027623,Sandy,Indre By,55.68300773241391,12.57426291704178,Entire home/apt,1308.0,1,5,2025-08-07,1.06,1,312,5
1405053023584408608,Hyggelig 3. værelses lejlighed,254487815,Iris,Frederiksberg,55.68741708980717,12.538170430796438,Entire home/apt,1170.0,6,1,2025-06-23,0.3,1,169,1
1405060470849707212,Bright apartment in Fuglekvarteret,38783117,Denis,Bispebjerg,55.70171,12.53209,Entire home/apt,845.0,1,1,2025-07-07,0.35,2,4,1
1405246908719940214,Lys lejlighed nær søerne,691512237,Nina,Nørrebro,55.691748305725824,12.564027407456306,Entire home/apt,1433.0,5,3,2025-07-12,0.65,1,62,3
1405567444590785985,"Lys bolig, velplaceret og rolig.",691585653,Eva Susanne Hjort,Frederiksberg,55.6880058,12.5311743,Entire home/apt,1125.0,3,0,No reviews,0.0,1,271,0
23500,Nice room - great area (Vesterbro),92053,Ulrikke Moustgaard,Vesterbro-Kongens Enghave,55.66362,12.54542,Private room,655.0,2,14,2025-09-21,0.08,2,8,5
29118,Best Location in Cool Istedgade,125230,Nana,Vesterbro-Kongens Enghave,55.67023,12.55504,Entire home/apt,900.0,7,28,2025-07-25,0.15,1,43,1
32841,Cozy flat for Adults/Quiet for kids,142143,Anders & Maria,Østerbro,55.71176,12.57091,Entire home/apt,589.0,100,7,2016-09-15,0.04,1,204,0
38499,0 min. from everything in Cph.,122489,Christina,Indre By,55.68428802490234,12.57301902770996,Entire home/apt,2783.0,5,47,2025-08-31,0.26,1,65,13
39055,Stylish apartment in central Copenhagen,167511,Rikke,Amager Vest,55.66507,12.58315,Entire home/apt,1829.0,2,125,2025-09-14,0.68,1,23,20
65902,10 min. from city centre on bike,322300,Sjelle,Nørrebro,55.7071,12.55386,Private room,470.0,3,136,2025-09-06,0.78,1,27,11
112292,Copenhagen Exclusive,573172,Christoffer,Frederiksberg,55.68068,12.54581,Entire home/apt,2016.0,6,47,2025-08-09,0.27,1,86,5
118649,Charming Center of Copenhagen,599145,Iben Ammentorp,Indre By,55.68313,12.56225,Entire home/apt,2856.0,3,65,2025-08-31,0.37,1,77,7
130253,Lovely big room in Copenhagen Ø,641583,Mathilde,Østerbro,55.70673,12.58533,Private room,1595.0,1,22,2014-09-30,0.13,2,365,0
143230,Family home by Christianshavn Canal,695079,Ilang & Marika,Indre By,55.67367,12.59132,Entire home/apt,3061.0,2,127,2025-08-31,0.78,1,87,11
154529,Beautiful Frederiksberg,743327,Cecilie,Frederiksberg,55.68701,12.53348,Entire home/apt,1008.0,4,16,2024-12-06,0.18,1,271,2
155068,Cozy apartment on Vesterbro- Copenhagen,745804,Harald,Vesterbro-Kongens Enghave,55.66903,12.54492,Entire home/apt,900.0,4,47,2025-09-22,0.27,2,79,3
157093,Rooftop app. in cozy nørrebro area,754626,Sigrid,Nørrebro,55.68962665100372,12.542766134475796,Entire home/apt,1443.0,5,41,2025-08-10,0.3,1,97,4
176963,A cosy private room close to center -next to Metro,846204,Ronald Laurits Smedegaard R,Vesterbro-Kongens Enghave,55.66777,12.54844,Private room,630.0,1,663,2025-09-14,3.86,7,145,73
182227,clean+cosy+calm Carlsbergbyen luxury,873477,Steven,Vesterbro-Kongens Enghave,55.666090498597015,12.531810588488042,Entire home/apt,988.0,3,19,2018-08-02,0.11,1,34,0
186454,Artistic & colourful  apartment.,896083,Cathrine,Vesterbro-Kongens Enghave,55.67154,12.54638,Private room,314.0,1,266,2025-07-09,1.55,1,117,10
194022,Penthouse in central CPH,941790,Morten,Nørrebro,55.68998,12.56223,Entire home/apt,1931.0,3,235,2025-09-21,1.37,1,350,29
202532,Sunny & spacius flat in hip Nørrebro/Nordvest,991989,Trine,Bispebjerg,55.69932,12.53439,Entire home/apt,765.0,3,20,2025-07-28,0.13,1,91,2
206861,Lovely spacious apartment with balcony,999404,Sidsel,Nørrebro,55.69403,12.56543,Entire home/apt,1079.0,3,76,2025-08-03,0.45,1,138,3
214839,CopenhagenCosy room in hip Nørrebro,1109269,Brenda,Nørrebro,55.69852,12.54774,Private room,628.0,2,5,2022-08-20,0.04,2,363,0
242494,Frederiksberg - Garden & Fireplace!,1162404,Julie,Frederiksberg,55.67337,12.54143,Entire home/apt,843.0,5,13,2018-08-22,0.08,2,0,0
262961,192m2 FLAT+ 8m2 BALCONY IN CENTER NØRREBRO HOOD,1379904,Niels,Nørrebro,55.68867,12.56095,Entire home/apt,1867.0,5,39,2025-08-01,0.23,1,9,3
263036,Bright flat in central location,1232471,Anita,Nørrebro,55.69008,12.54378,Entire home/apt,1085.0,4,22,2025-05-23,0.13,1,62,1
263708,Urban garden on Vesterbro rooftop,1383888,Ali,Vesterbro-Kongens Enghave,55.67246,12.55363,Entire home/apt,1725.0,7,3,2018-09-05,0.02,1,87,0
279685,Newyorker apartment in central CPH?,1458132,Pernille,Vesterbro-Kongens Enghave,55.6706,12.54211,Entire home/apt,1212.0,90,17,2021-11-07,0.11,1,332,0
313003,130m2 Scandinavian designed apt. prime location,1606895,Gustav,Indre By,55.68409,12.56349,Entire home/apt,3230.0,3,29,2025-08-20,0.17,1,303,2
313237,Nice big apartment in Copenhagen,422780,Sanne,Valby,55.66641,12.50395,Entire home/apt,950.0,4,72,2025-09-16,0.44,3,274,4
326898,A vibrant home on a great street. Bike included,1405486,Jonas,Nørrebro,55.68705,12.55781,Entire home/apt,855.0,4,37,2025-08-22,0.31,1,16,13
330915,Lovely room - in the heart of CPH!,799887,Bente,Vesterbro-Kongens Enghave,55.67365,12.55581,Private room,459.0,1,919,2025-09-14,5.58,3,44,67
334127,Cozy living Copenhagen V - Midpoint,1702034,Mette,Vesterbro-Kongens Enghave,55.67059,12.55651,Entire home/apt,1278.0,4,130,2024-09-02,0.8,1,117,0
339126,Bright vesterbro design apartment with big balcony,1589153,Michael & Bille Max,Vesterbro-Kongens Enghave,55.67284,12.54717,Entire home/apt,2520.0,3,114,2025-08-29,0.7,1,310,17
343137,Childfriendly penthouse with private terrace,1741097,Josephine,Frederiksberg,55.67761,12.54673,Entire home/apt,2040.0,3,34,2025-08-01,0.21,1,274,3
346877,Stunning apartment in the heart of CPH,973643,Lars Flindt,Indre By,55.68695068359375,12.580875396728516,Entire home/apt,1620.0,6,8,2025-05-13,0.05,1,245,1
355841,Beautiful spacious apartment,969340,Thomas & Karina,Frederiksberg,55.68266,12.53538,Entire home/apt,1566.0,4,26,2022-08-27,0.17,1,55,0
369967,Really cozy apartment with 2 bikes,1857021,Julie,Frederiksberg,55.68577,12.53804,Entire home/apt,720.0,4,395,2025-09-20,2.41,1,232,37
391758,Spacious Family Retreat at Nørrebro,1959010,Marius,Nørrebro,55.69966,12.54517,Entire home/apt,1636.0,3,119,2025-09-26,0.73,1,177,13
401665,Lovely bright apartment with view,2004938,Birgitte,Østerbro,55.70039,12.58632,Entire home/apt,683.0,4,42,2022-08-28,0.28,1,333,0
432409,Copenhagen town house apartment,2150016,Gro,Indre By,55.68189,12.57498,Entire home/apt,1269.0,3,24,2025-09-16,0.16,1,88,2
441719,Spacious flat in flavorful neighbh.,2191358,Olga,Nørrebro,55.69013,12.55882,Entire home/apt,1160.0,3,36,2023-05-21,0.22,1,2,0
444974,Penthouse apartment w. roof terrace,2210927,Henrik,Frederiksberg,55.67153549194336,12.537635803222656,Entire home/apt,1148.0,7,10,2024-08-12,0.06,1,110,0
454064,Family Rooftop Oasis - Stunning view!,2255979,Renny,Vesterbro-Kongens Enghave,55.6476,12.548,Entire home/apt,2250.0,5,61,2025-07-27,0.41,1,54,4
454605,150 kvadratmeter på bedste beliggenhed,2258629,Morten,Nørrebro,55.68846,12.56095,Entire home/apt,2500.0,7,64,2025-09-07,0.5,1,42,7
460453,Modern app. in 2 floors in trendy Copenhagen V,2289329,Katja,Vesterbro-Kongens Enghave,55.66742070706575,12.552952660612627,Entire home/apt,1590.0,3,29,2025-09-07,0.19,1,189,4
461969,Cosy home in central Copenhagen,280650,Andrea,Vesterbro-Kongens Enghave,55.67015,12.55007,Entire home/apt,1200.0,3,120,2025-08-30,0.74,1,326,4
475316,"CPH Basic Danish Apartment,2 bedrooms, 1gbit Fiber",1781307,Nicolas,Østerbro,55.70585,12.57963,Entire home/apt,608.0,28,25,2025-09-14,0.17,1,46,4
487549,"Charming Apartment Vesterbro, Copenhagen",2412622,Maj,Vesterbro-Kongens Enghave,55.67029,12.54127,Entire home/apt,1300.0,7,9,2024-06-25,0.21,1,158,0
489563,Central apartment at top floor,167123,Morten B.,Amager Vest,55.66729,12.59737,Entire home/apt,927.0,3,248,2025-09-26,1.53,1,259,41
489653,Cosy apt in vibrant neighborhood,2399319,Thomas,Nørrebro,55.69103,12.54436,Entire home/apt,949.0,3,25,2025-08-02,0.16,1,1,3
495934,Fantastic villa in wonderful CPH,2449236,Morten Sønderby,Valby,55.66613,12.49663,Entire home/apt,2945.0,6,37,2025-08-09,0.27,1,16,2
504029,COPENHAGEN DREAMING?,2054021,Andrew,Indre By,55.6852,12.59524,Entire home/apt,1120.0,5,18,2025-07-23,0.12,1,32,5
504223,"Spacious, cozy & central next to the harbour front",1885053,Nanna,Amager Vest,55.66524887084961,12.577133178710938,Entire home/apt,1310.0,4,16,2023-07-15,0.1,1,177,0
507911,"Large, sunny with awesome lakeview",119548,Ove,Østerbro,55.69413,12.57071,Entire home/apt,1600.0,6,75,2025-09-10,0.47,1,143,6
514666,Luxurious appartment in Copenhagen,2535149,Niels,Østerbro,55.70274,12.58152,Entire home/apt,1685.0,2,137,2025-09-28,0.85,1,241,6
517272,"Perfect family apartment, Østerbro",2546236,Pia & Jakob,Østerbro,55.70253,12.5789,Entire home/apt,2212.0,5,53,2025-08-11,0.36,1,29,5
519333,Bright and cozy apartment,2555736,Lena Weber,Indre By,55.66952,12.58035,Entire home/apt,1050.0,2,48,2025-07-25,0.3,1,10,7
527702,Nordic Loft Christianshavn,1203690,Jacob,Indre By,55.67209,12.5894,Entire home/apt,1567.0,2,208,2025-09-15,1.49,2,104,22
529881,Nordic city atmosphere in green oasis,2603130,Sara,Østerbro,55.70195,12.57677,Entire home/apt,1557.0,4,28,2025-08-18,0.17,1,133,5
532209,Cosy 3 room apt. with roof terrace,1281066,Anne-Marie,Østerbro,55.70809,12.58299,Entire home/apt,787.0,5,29,2024-09-27,0.18,1,232,0
533060,Extraordinary Apartment,2619529,Henrik,Frederiksberg,55.67552,12.53727,Entire home/apt,2328.0,3,29,2025-01-05,0.21,1,358,1
534399,In the heart of cultural CPH!,2626034,Annika,Vesterbro-Kongens Enghave,55.67255,12.55067,Entire home/apt,1312.0,2,36,2025-07-28,0.32,1,346,3
535179,Large apartment on central Amager,2629560,Doris,Amager Vest,55.65807,12.60758,Entire home/apt,900.0,1,107,2025-09-20,0.67,1,82,25
539879,Huge house - beach and Copenhagen,2652733,Liselotte,Østerbro,55.73247,12.56629,Entire home/apt,2850.0,6,62,2025-08-03,0.39,1,187,5
547317,"Luxury  apartment, Islands Brygge",2690982,Casa,Amager Vest,55.66709,12.58084,Entire home/apt,3907.0,2,6,2022-05-03,0.04,1,348,0
559944,At the heart of charming Vesterbro and Copenhagen,2752671,Michael,Vesterbro-Kongens Enghave,55.66634,12.55771,Entire home/apt,855.0,6,138,2025-09-14,0.99,3,151,14
560719,Fantastic flat with a balcony,2757155,Hanne,Frederiksberg,55.68449,12.5395,Entire home/apt,1080.0,4,172,2025-09-02,1.08,1,207,10
569641,Amazing view - Julien De Smedt duplex penthouse,2713760,Svend Boes,Amager Vest,55.63514,12.58297,Entire home/apt,1282.0,2,67,2025-08-29,0.59,1,162,11
570080,Green and central with elevator,731007,Nanna,Nørrebro,55.68596,12.55768,Entire home/apt,900.0,3,65,2025-08-01,0.41,2,18,5
570785,Spacious flat in 3 stories - amazing urban view,2808779,Trude,Vesterbro-Kongens Enghave,55.66444396972656,12.54953384399414,Entire home/apt,1800.0,4,21,2025-07-26,0.29,1,5,5
586830,Get it for christmas & New Years!,2893215,Kristoffer,Vesterbro-Kongens Enghave,55.66679,12.54815,Entire home/apt,1079.0,1,46,2025-07-17,0.29,2,359,3
588917,"Big, Stylish, Central & near Beach",2904759,Morten Anker,Amager Vest,55.6628,12.57609,Entire home/apt,4972.0,5,17,2018-07-23,0.11,1,94,0
598042,Sunny flat with 2 balconies,2242384,Mads,Vesterbro-Kongens Enghave,55.66327,12.54898,Entire home/apt,1008.0,6,20,2025-09-16,0.18,1,86,4
598936,Charming old boutique apartment,2963274,Pia,Indre By,55.67007,12.59399,Entire home/apt,2128.0,2,44,2025-08-17,0.32,1,240,3
600221,Cozy apartment close to the center,2988787,Gergana,Frederiksberg,55.67706,12.54758,Entire home/apt,440.0,2,43,2025-09-21,0.31,1,2,7
617493,Spacious place - heart of the city,3060423,Maria,Indre By,55.6827,12.57309,Entire home/apt,3230.0,4,104,2025-08-16,0.66,2,69,8
623404,Cozy light room in Frederiksberg,3091059,Irismar,Frederiksberg,55.67918,12.50768,Private room,667.0,2,129,2025-07-30,0.88,2,21,4
623736,Penthouse apartment at beautiful Vesterbro,3093577,Kristian Johannes,Vesterbro-Kongens Enghave,55.66762161254883,12.549909591674805,Entire home/apt,1350.0,3,52,2024-08-04,0.33,1,271,0
628888,Vesterbro close to central station.,3124049,Tanja,Vesterbro-Kongens Enghave,55.66379,12.54419,Private room,546.0,1,96,2025-09-19,0.61,1,64,14
633524,Heart of Copenhagen Balcony&Netflix/HBO 6 Day Min,2588894,Freya,Indre By,55.68382,12.56415,Entire home/apt,1200.0,6,5,2025-09-17,1.04,1,18,5
645357,Cosy studio wiewing  Marble dome,3231818,Hanne Sigbjørn,Indre By,55.6879,12.5892,Private room,950.0,2,143,2025-06-22,1.02,2,43,8
648772,Spacious Copenhagen Oasis • Garden & Pool Access,3255333,Jonas,Amager Øst,55.64982,12.61352,Entire home/apt,2326.0,3,7,2025-09-16,0.06,1,358,2
656475,Large & light flat in central Cph,896126,Rebecca,Nørrebro,55.68834,12.55067,Entire home/apt,900.0,5,41,2025-08-09,0.27,1,11,3
661968,Lovely country house in Copenhagen,3342340,Signe,Valby,55.66619,12.52085,Entire home/apt,1150.0,21,6,2022-07-30,0.06,1,302,0
663246,"Top floor 105m2 with large balcony (4,5 sqm.)",3348555,Henrik,Nørrebro,55.69747,12.55197,Entire home/apt,1419.0,3,132,2025-09-01,0.83,1,260,11
666188,Child friendly & Garden & free bikes/parking,3010650,Patrick,Vanløse,55.69608,12.49629,Entire home/apt,950.0,4,17,2025-07-10,0.11,1,104,1
667842,Beautiful loft in cool area close to city center,3379324,Katrine,Vesterbro-Kongens Enghave,55.66793,12.54609,Entire home/apt,1781.0,3,56,2025-08-18,0.35,1,15,3
668441,"Nørrebro hippeste område, Copenhagen",3383797,Maria,Nørrebro,55.69244,12.54121,Entire home/apt,1161.0,3,7,2025-09-28,0.05,1,20,5
670550,Charming old house in Copenhagen,925696,Jonas,Brønshøj-Husum,55.70394,12.48354,Entire home/apt,1612.0,3,18,2025-07-16,0.12,1,44,1
682701,Holiday villa near beach with cozy garden,3478557,Thomas,Amager Øst,55.65286,12.62752,Entire home/apt,2152.0,5,24,2025-08-02,0.15,1,68,3
689962,City & Beachhouse Copbenhagen,3524463,Niels,Amager Øst,55.64746,12.61986,Entire home/apt,1429.0,2,65,2025-09-20,2.61,1,218,31
691317,2-floors overlooking Marble Church,3231818,Hanne Sigbjørn,Indre By,55.68789,12.59094,Entire home/apt,2500.0,3,13,2023-06-06,0.08,2,271,0
694393,Spend the summer in Copenhagen at Frederiksberg,3553675,Marianne,Frederiksberg,55.68448,12.51957,Entire home/apt,703.0,3,40,2024-09-06,0.28,1,46,0
695135,Room with a nice view near Copenhagen,3557818,Tim,Brønshøj-Husum,55.71164,12.5059,Private room,468.0,3,67,2025-09-27,1.33,2,365,19
695136,Large room near Copenhagen,3557818,Tim,Brønshøj-Husum,55.71088,12.50751,Private room,440.0,3,74,2025-09-16,1.59,2,355,18
697046,"Free parking,garden near City",3570281,Christina,Valby,55.66744,12.493,Entire home/apt,1200.0,4,23,2025-07-26,0.15,1,358,1
700271,Large and light apartment in hip area,3592408,Jannek,Nørrebro,55.68992,12.56523,Entire home/apt,1121.0,4,48,2025-09-14,0.31,1,0,8
708262,"Nice location in Vesterbro, Cph",3642026,Anton,Vesterbro-Kongens Enghave,55.66756,12.55075,Entire home/apt,995.0,10,14,2025-06-01,0.13,1,186,1
709227,Unique Copenhagen house by the sea!,3649034,Mikael,Amager Øst,55.65266,12.63972,Entire home/apt,4000.0,3,52,2025-09-16,0.34,1,364,6
711746,Charming  family apartment,3198506,Niklas,Østerbro,55.70466,12.58439,Entire home/apt,1000.0,5,7,2023-07-16,0.05,1,33,0
718831,Bright and spacious family apartment in Vesterbro,3443745,Mette,Vesterbro-Kongens Enghave,55.66607,12.55027,Entire home/apt,1400.0,4,28,2025-08-01,0.18,1,62,2
721973,Chr. Havn - lige ved kanalen,3727769,Ulrik,Indre By,55.67424,12.59703,Entire home/apt,836.0,1,166,2025-09-27,1.45,1,326,16
729171,Simple stay in beautiful Nørrebro by metro st.,1424919,Mette,Nørrebro,55.68737,12.54282,Entire home/apt,700.0,2,37,2025-05-19,0.24,1,0,2
734411,Charming flat on Sønder Boulevard,3374592,Vanda,Vesterbro-Kongens Enghave,55.66566,12.54841,Entire home/apt,1710.0,5,17,2024-12-25,0.15,1,353,1
744664,Large penthouse near center of CPH,3903437,Tine,Amager Vest,55.65661,12.60687,Entire home/apt,2332.0,4,15,2024-07-19,0.1,1,12,0
748920,Bright penthouse in the heart of Vesterbro,3934935,Inge-Lise,Vesterbro-Kongens Enghave,55.66604,12.54313,Entire home/apt,1113.0,5,75,2025-09-15,0.51,1,113,6
